prompt,outdir,skip_grid,skip_save,ddim_steps,fixed_code,ddim_eta,n_iter,H,W,C,f,n_samples,n_rows,scale,device,from_file,seed,unet_bs,turbo,precision,format,sampler,ckpt
'ronald mcdonald-toilet hybrid',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,319814,1,True,autocast,png,,
'the ronald mcdonald bathroom clown themed',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,550706,1,True,autocast,png,,
'god reigning from heaven above in a clown wig',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,761724,1,True,autocast,png,,
'Gordon Ramsay wearing a clown costume',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,956301,1,True,autocast,png,,
'gordon ramsay is a mischievous clown man',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,476366,1,True,autocast,png,,
'Gordon ramsay standing next to a massive pear',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,255790,1,True,autocast,png,,
'Gordon Ramsay peeling a banana',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,601135,1,True,autocast,png,,
'Gordon Ramsay marionette',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,653220,1,True,autocast,png,,
'crayon drawing of Gordon Ramsay',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,118289,1,True,autocast,png,,
'Matty Matheson eats spaghetti',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,891884,1,True,autocast,png,,
'Jesus Christ laughing at memes on his phone',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,616774,1,True,autocast,png,,
'Irish goodbye',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,278539,1,True,autocast,png,,
'Sonic the Hedge',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,201388,1,True,autocast,png,,
'Pinto the dog stinkin up the joint',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,362002,1,True,autocast,png,,
'Dog Fart by H.P. Lovecraft',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,190595,1,True,autocast,png,,
'big stinky fart cloud',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,589869,1,True,autocast,png,,
'Cthulu the Dog',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,984821,1,True,autocast,png,,
'cthulhu the dog',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,371826,1,True,autocast,png,,
'Cthulhu-Gordon Ramsay hybrid',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,293929,1,True,autocast,png,,
'Cthulhu competing in the 100m sprint',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,172263,1,True,autocast,png,,
'cthulhu having the best hair day ever 💁‍♀️',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,535719,1,True,autocast,png,,
'Cthulhu giving a business powerpoint presentation',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,539595,1,True,autocast,png,,
'AV guy fixing the projector',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,459612,1,True,autocast,png,,
'Mariah getting into a camera',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,428186,1,True,autocast,png,,
'( ͡ʘ ͜ʖ ͡ʘ)',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,946692,1,True,autocast,png,,
'Lenny face',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,477359,1,True,autocast,png,,
'the sloppiest trolljob',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,369400,1,True,autocast,png,,
'Lenny face commits to a trolljob',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,507785,1,True,autocast,png,,
'a human-cactus hybrid competing at the Olympics',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,9310,1,True,autocast,png,,
'human centipede competing at the Olympics',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,38326,1,True,autocast,png,,
'human centipede competing in judo',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,233480,1,True,autocast,png,,
'Olympia the naughty cat',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,637626,1,True,autocast,png,,
'Olympia throwing up a hairball',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,116037,1,True,autocast,png,,
'spiderman throwing up a hairball',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,648953,1,True,autocast,png,,
'Catwoman throwing up a hairball',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,89975,1,True,autocast,png,,
'batman doing meth',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,893119,1,True,autocast,png,,
'Alex Jones throwing up a hairball',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,670775,1,True,autocast,png,,
'Alex Jones is kinda retarded',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,748244,1,True,autocast,png,,
'human-gabagool hybrid competing at the Olympics',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,58025,1,True,autocast,png,,
'Alex Jones competing at the olympics',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,406987,1,True,autocast,png,,
'Homeless Alex Jones',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,982032,1,True,autocast,png,,
'arby's roast beef human hybrid',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,190676,1,True,autocast,png,,
'Danny devito as the Elden Ring',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,411798,1,True,autocast,png,,
'elden Danny devito with a hotdog',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,599490,1,True,autocast,png,,
'troll based cryptocurrency',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,910524,1,True,autocast,png,,
'fallout video game armpit',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,192132,1,True,autocast,png,,
'Gordon Ramsay hosting InfoWars',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,670946,1,True,autocast,png,,
'Hagrid smoking a big blunt in heaven',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,182738,1,True,autocast,png,,
'yellow cow',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,505889,1,True,autocast,png,,
'how now brown cow',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,262349,1,True,autocast,png,,
'Jason milking a Hagrid cow',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,121039,1,True,autocast,png,,
'Hagrid in Skyrim',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,937691,1,True,autocast,png,,
'Hagrid as a Jedi',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,969405,1,True,autocast,png,,
'Hagrid in star trek',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,882049,1,True,autocast,png,,
'a professor teaching the class about hagrid',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,986581,1,True,autocast,png,,
'Hagrid playing chess',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,611104,1,True,autocast,png,,
'Magnus Carlsen losing a game of chess to Hagrid',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,740888,1,True,autocast,png,,
'gentleman hagrid',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,109759,1,True,autocast,png,,
'white widow super cheese',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,751951,1,True,autocast,png,,
'Hagrid accepting a medal from the president',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,484846,1,True,autocast,png,,
'everyone is hagrid',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,271510,1,True,autocast,png,,
'Hagrid and the Hagrid of Hagrids',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,930701,1,True,autocast,png,,
'human centipede made of Hagrid',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,150010,1,True,autocast,png,,
'Hagrid made out of smaller Hagrids',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,586723,1,True,autocast,png,,
'A Moai statue playing computer games',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,532100,1,True,autocast,png,,
'Hagrid as a moai',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,96757,1,True,autocast,png,,
'Moai human centipede',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,670614,1,True,autocast,png,,
'jjj',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,22903,1,True,autocast,png,,
'Walter White but he is made out of meth',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,236161,1,True,autocast,png,,
'pointillism photo of Saul Goodman',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,623662,1,True,autocast,png,,
'The Mona Lisa',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,685421,1,True,autocast,png,,
'Super Mario from an educational 1990s TV show',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,663378,1,True,autocast,png,,
'apple made out of human skin',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,168007,1,True,autocast,png,,
'human made out of apple',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,822867,1,True,autocast,png,,
'Human-Apple hybrid',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,758747,1,True,autocast,png,,
'Human Apple Hybrid Bipedal Creature',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,168790,1,True,autocast,png,,
'An Apple-Human hybrid performing surgery',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,459790,1,True,autocast,png,,
'a whole pumpkin in my ass',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,915292,1,True,autocast,png,,
'walter white eating a big chocolate bar',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,355836,1,True,autocast,png,,
'Mexican chocolate',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,444343,1,True,autocast,png,,
'a Mexican made out of chocolate',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,412568,1,True,autocast,png,,
'wait does this work?',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,467391,1,True,autocast,png,,
'the most awesome office chair',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,192113,1,True,autocast,png,,
'the most awesome gaming chair',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,151460,1,True,autocast,png,,
'Mr Burns pinup simpsons',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,506488,1,True,autocast,png,,
'erm what the scallop',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,410279,1,True,autocast,png,,
'i've come for your pickle',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,86579,1,True,autocast,png,,
'fat william on a bike',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,392600,1,True,autocast,png,,
"'the most vile, despicable, disgusting, slovenly, putrid, fetid, toilet ever'",/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,868780,1,True,autocast,png,,
'a big stinky toilet',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,247490,1,True,autocast,png,,
'my honest reaction',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,402702,1,True,autocast,png,,
'2278 horror',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,851591,1,True,autocast,png,,
'2',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,444932,1,True,autocast,png,,
'2',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,371172,1,True,autocast,png,,
'Jesus Christ wearing a mech suit',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,321216,1,True,autocast,png,,
'a head of lettuce being elected the new prime minister of the united kingdom',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,372397,1,True,autocast,png,,
'a head of porridge being elected the new prime minister of the united kingdom',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,347918,1,True,autocast,png,,
'Jesus Christ in a Gundam',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,725216,1,True,autocast,png,,
'huge pot filled with beans and sour cream',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,121668,1,True,autocast,png,,
'🫘',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,206121,1,True,autocast,png,,
"'it's high noon, pardner'",/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,272790,1,True,autocast,png,,
'🙈🙉🙊',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,393220,1,True,autocast,png,,
'a wacky silly monky',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,676010,1,True,autocast,png,,
'🙈🙉🙊',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,637053,1,True,autocast,png,,
'mark twain in a bucket of beans',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,617238,1,True,autocast,png,,
'late-stage capitalism',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,867718,1,True,autocast,png,,
'bean lily pad',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,538193,1,True,autocast,png,,
'refried bean lily pad',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,879481,1,True,autocast,png,,
"'it's high noon, pardner'",/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,938688,1,True,autocast,png,,
'coffee art',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,560696,1,True,autocast,png,,
'coffee art in a toilet',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,98149,1,True,autocast,png,,
'coffee art being served out of a toilet',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,507834,1,True,autocast,png,,
'a cup of coffee with coffee art of Willem Dafoe',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,815364,1,True,autocast,png,,
'coffee fart',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,164896,1,True,autocast,png,,
'Edgar Allen Poe in a cup of coffee',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,330288,1,True,autocast,png,,
'toilet filled with coffee',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,135532,1,True,autocast,png,,
'the worlds strongest cow',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,630147,1,True,autocast,png,,
'gods drunkest driver',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,629077,1,True,autocast,png,,
'the ratio',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,797349,1,True,autocast,png,,
'fart refiner',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,639268,1,True,autocast,png,,
'Factory workers refining farts',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,418657,1,True,autocast,png,,
'PhD collecting nobel prize for fart refining',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,837772,1,True,autocast,png,,
'walter white in minecraft',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,467628,1,True,autocast,png,,
'the demon core',/project/ralabota/cogs/diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,796242,1,True,autocast,png,,
big dick is back in town,./test,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,515238,1,True,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt
big dick is back in town,./test,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,732709,1,True,autocast,png,plms,../models/ldm/stable-diffusion-v1/model.ckpt
big dick is back in town,./test,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,969479,1,True,autocast,png,plms,./cogs/diffusion/stable-diffusion/models/ldm/stable-diffusion-v1/model.ckpt
